State_County,State,County,Levels_Smokers,Levels_COPD
"Forest, Pennsylvania",Pennsylvania,Forest,24.9,9.6
"Montgomery, Ohio",Ohio,Montgomery,20.8,9.6
"Fulton, Pennsylvania",Pennsylvania,Fulton,22.5,9.4
"Union, South Carolina",South Carolina,Union,22.8,10.8
"Union, Ohio",Ohio,Union,19.4,7.3
"Washita, Oklahoma",Oklahoma,Washita,18.4,8.9
"Marion, Ohio",Ohio,Marion,26.9,11.1
"Logan, Oklahoma",Oklahoma,Logan,17.7,8.0
"Mercer, Pennsylvania",Pennsylvania,Mercer,20.2,8.9
"Woods, Oklahoma",Oklahoma,Woods,16.6,7.3
"Harney, Oregon",Oregon,Harney,17.4,8.3
"Butte, South Dakota",South Dakota,Butte,19.8,7.6
"Umatilla, Oregon",Oregon,Umatilla,17.7,6.9
"McClain, Oklahoma",Oklahoma,McClain,18.4,7.7
"Rogers, Oklahoma",Oklahoma,Rogers,18.8,8.2
"Wasco, Oregon",Oregon,Wasco,16.8,7.1
"Pike, Pennsylvania",Pennsylvania,Pike,17.2,7.5
"Muskingum, Ohio",Ohio,Muskingum,24.9,11.0
"Centre, Pennsylvania",Pennsylvania,Centre,17.1,6.0
"Jones, Texas",Texas,Jones,20.2,7.3
"Kent, Texas",Texas,Kent,15.0,7.9
"Chester, Tennessee",Tennessee,Chester,22.2,10.2
"Hansford, Texas",Texas,Hansford,19.3,8.1
"Concho, Texas",Texas,Concho,18.5,9.1
"El Paso, Texas",Texas,El Paso,13.4,4.9
"Jefferson, Tennessee",Tennessee,Jefferson,22.1,11.1
"Lampasas, Texas",Texas,Lampasas,17.2,7.6
"Angelina, Texas",Texas,Angelina,19.3,8.5
"Dallas, Texas",Texas,Dallas,15.5,5.5
"Archer, Texas",Texas,Archer,17.9,8.2
"Dewey, South Dakota",South Dakota,Dewey,32.0,9.5
"Fall River, South Dakota",South Dakota,Fall River,17.3,8.2
"Potter, South Dakota",South Dakota,Potter,15.3,6.8
"Knox, Tennessee",Tennessee,Knox,17.9,7.9
"Campbell, Tennessee",Tennessee,Campbell,27.2,13.8
"Shelby, Tennessee",Tennessee,Shelby,19.6,8.3
"Brown, Texas",Texas,Brown,17.4,7.8
"Eastland, Texas",Texas,Eastland,19.3,9.5
"Warren, Tennessee",Tennessee,Warren,25.5,11.9
"Hyde, South Dakota",South Dakota,Hyde,15.5,6.4
"Jackson, Tennessee",Tennessee,Jackson,26.5,13.8
"Moore, Tennessee",Tennessee,Moore,21.3,10.7
"Hartley, Texas",Texas,Hartley,17.0,5.8
"Anderson, Tennessee",Tennessee,Anderson,22.0,10.5
"Loudon, Tennessee",Tennessee,Loudon,19.3,10.3
"Gonzales, Texas",Texas,Gonzales,17.9,7.3
"Foard, Texas",Texas,Foard,17.7,9.7
"Carter, Tennessee",Tennessee,Carter,25.6,13.1
"Van Buren, Tennessee",Tennessee,Van Buren,27.0,14.4
"Haskell, Texas",Texas,Haskell,21.9,10.3
"Dawson, Texas",Texas,Dawson,20.0,7.6
"Hopkins, Texas",Texas,Hopkins,19.0,8.3
"Perry, Tennessee",Tennessee,Perry,26.9,14.1
"Kinney, Texas",Texas,Kinney,17.4,8.0
"Burnet, Texas",Texas,Burnet,15.8,7.6
"Lawrence, South Dakota",South Dakota,Lawrence,15.7,6.1
"Charles Mix, South Dakota",South Dakota,Charles Mix,21.9,8.4
"Clay, Texas",Texas,Clay,18.1,8.6
"Marshall, South Dakota",South Dakota,Marshall,15.9,6.0
"Lawrence, Tennessee",Tennessee,Lawrence,25.1,11.9
"Johnson, Tennessee",Tennessee,Johnson,27.7,14.3
"Jackson, South Dakota",South Dakota,Jackson,29.1,10.7
"Hays, Texas",Texas,Hays,12.8,4.7
"Cumberland, Tennessee",Tennessee,Cumberland,21.6,13.0
"Ziebach, South Dakota",South Dakota,Ziebach,32.8,10.4
"Caldwell, Texas",Texas,Caldwell,17.6,6.7
"Edmunds, South Dakota",South Dakota,Edmunds,16.1,6.3
"Roberts, South Dakota",South Dakota,Roberts,22.7,8.8
"Perkins, South Dakota",South Dakota,Perkins,16.4,7.4
"Sevier, Tennessee",Tennessee,Sevier,23.7,10.9
"Hickman, Tennessee",Tennessee,Hickman,25.6,11.9
"La Salle, Texas",Texas,La Salle,15.9,4.9
"Haywood, Tennessee",Tennessee,Haywood,25.5,11.7
"Delta, Texas",Texas,Delta,18.8,8.9
"Comal, Texas",Texas,Comal,14.0,5.8
"Henderson, Texas",Texas,Henderson,20.5,9.9
"Hutchinson, South Dakota",South Dakota,Hutchinson,16.2,6.8
"Coffee, Tennessee",Tennessee,Coffee,22.9,10.4
"Henderson, Tennessee",Tennessee,Henderson,26.3,11.9
"Hughes, South Dakota",South Dakota,Hughes,16.6,5.8
"Bell, Texas",Texas,Bell,16.9,5.5
"Wayne, Tennessee",Tennessee,Wayne,25.8,12.1
"Bradley, Tennessee",Tennessee,Bradley,21.2,9.9
"Hidalgo, Texas",Texas,Hidalgo,15.4,5.9
"Deaf Smith, Texas",Texas,Deaf Smith,16.8,5.9
"Burleson, Texas",Texas,Burleson,18.3,8.1
"Kenedy, Texas",Texas,Kenedy,23.5,10.1
"Fentress, Tennessee",Tennessee,Fentress,25.4,13.9
"Knox, Texas",Texas,Knox,18.4,8.6
"Macon, Tennessee",Tennessee,Macon,25.6,11.8
"Grimes, Texas",Texas,Grimes,20.8,8.6
"Briscoe, Texas",Texas,Briscoe,18.5,9.5
"Lamb, Texas",Texas,Lamb,18.4,7.9
"Harding, South Dakota",South Dakota,Harding,16.6,5.9
"Crockett, Texas",Texas,Crockett,14.9,6.0
"Roane, Tennessee",Tennessee,Roane,22.2,11.1
"Todd, South Dakota",South Dakota,Todd,38.4,11.6
"DeWitt, Texas",Texas,DeWitt,18.6,8.1
"Washington, Tennessee",Tennessee,Washington,19.8,9.4
"Bee, Texas",Texas,Bee,18.5,6.0
"Lauderdale, Tennessee",Tennessee,Lauderdale,28.3,12.4
"Sully, South Dakota",South Dakota,Sully,15.6,6.8
"Borden, Texas",Texas,Borden,11.9,6.1
"Bledsoe, Tennessee",Tennessee,Bledsoe,26.9,12.6
"Hemphill, Texas",Texas,Hemphill,16.1,6.4
"Gregory, South Dakota",South Dakota,Gregory,18.6,8.2
"Robertson, Tennessee",Tennessee,Robertson,21.5,9.2
"Gibson, Tennessee",Tennessee,Gibson,23.4,10.9
"Brewster, Texas",Texas,Brewster,13.3,6.2
"Tipton, Tennessee",Tennessee,Tipton,22.4,9.4
"Hockley, Texas",Texas,Hockley,17.4,6.7
"Greene, Tennessee",Tennessee,Greene,22.8,12.2
"Hawkins, Tennessee",Tennessee,Hawkins,24.7,12.6
"Houston, Tennessee",Tennessee,Houston,25.5,12.8
"Clark, South Dakota",South Dakota,Clark,17.6,7.2
"Kimble, Texas",Texas,Kimble,17.5,10.0
"Moody, South Dakota",South Dakota,Moody,17.9,6.6
"Chambers, Texas",Texas,Chambers,17.1,5.9
"Austin, Texas",Texas,Austin,16.0,7.2
"Duval, Texas",Texas,Duval,16.3,6.6
"McMinn, Tennessee",Tennessee,McMinn,25.4,11.8
"Yankton, South Dakota",South Dakota,Yankton,16.9,6.1
"Jones, South Dakota",South Dakota,Jones,16.0,6.5
"Rutherford, Tennessee",Tennessee,Rutherford,19.3,6.6
"Dickens, Texas",Texas,Dickens,18.4,8.6
"Scott, Tennessee",Tennessee,Scott,28.4,13.1
"Deuel, South Dakota",South Dakota,Deuel,17.8,6.3
"Lewis, Tennessee",Tennessee,Lewis,24.4,12.8
"Hood, Texas",Texas,Hood,16.2,8.1
"Camp, Texas",Texas,Camp,17.7,7.8
"Erath, Texas",Texas,Erath,16.3,6.4
"Sequatchie, Tennessee",Tennessee,Sequatchie,24.0,12.2
"Union, Tennessee",Tennessee,Union,27.0,13.2
"King, Texas",Texas,King,20.1,9.4
"Hardin, Tennessee",Tennessee,Hardin,24.9,13.0
"Turner, South Dakota",South Dakota,Turner,16.5,6.5
"Jackson, Texas",Texas,Jackson,17.1,7.0
"Fort Bend, Texas",Texas,Fort Bend,12.0,4.3
"Garza, Texas",Texas,Garza,19.6,6.2
"Howard, Texas",Texas,Howard,18.9,6.5
"Harrison, Texas",Texas,Harrison,20.1,8.4
"Hanson, South Dakota",South Dakota,Hanson,17.4,5.8
"McNairy, Tennessee",Tennessee,McNairy,26.3,13.1
"Douglas, South Dakota",South Dakota,Douglas,16.2,6.9
"Lincoln, South Dakota",South Dakota,Lincoln,15.5,4.3
"Cochran, Texas",Texas,Cochran,20.3,8.5
"Donley, Texas",Texas,Donley,17.5,8.9
"Colorado, Texas",Texas,Colorado,16.9,7.7
"Hill, Texas",Texas,Hill,18.2,8.4
"Trousdale, Tennessee",Tennessee,Trousdale,24.1,8.3
"Castro, Texas",Texas,Castro,15.6,6.2
"Kerr, Texas",Texas,Kerr,15.0,7.9
"Davidson, Tennessee",Tennessee,Davidson,17.3,6.7
"Karnes, Texas",Texas,Karnes,17.5,5.9
"Walworth, South Dakota",South Dakota,Walworth,17.2,6.7
"Bosque, Texas",Texas,Bosque,18.0,9.2
"Haakon, South Dakota",South Dakota,Haakon,18.6,8.3
"Stanley, South Dakota",South Dakota,Stanley,14.5,5.3
"Brazos, Texas",Texas,Brazos,15.3,4.9
"Franklin, Tennessee",Tennessee,Franklin,21.3,10.1
"Smith, Tennessee",Tennessee,Smith,24.6,11.4
"Bexar, Texas",Texas,Bexar,14.4,4.9
"Union, South Dakota",South Dakota,Union,15.2,5.5
"Hardin, Texas",Texas,Hardin,20.1,8.3
"Crosby, Texas",Texas,Crosby,18.3,8.1
"Fayette, Tennessee",Tennessee,Fayette,20.3,10.0
"Sullivan, Tennessee",Tennessee,Sullivan,21.7,11.4
"Lamar, Texas",Texas,Lamar,21.0,9.4
"Ector, Texas",Texas,Ector,16.5,5.0
"Sumner, Tennessee",Tennessee,Sumner,19.3,8.3
"Tripp, South Dakota",South Dakota,Tripp,19.3,8.1
"Hardeman, Texas",Texas,Hardeman,19.3,9.1
"Collingsworth, Texas",Texas,Collingsworth,19.1,8.4
"Dickson, Tennessee",Tennessee,Dickson,23.1,10.3
"Irion, Texas",Texas,Irion,16.4,7.3
"Davison, South Dakota",South Dakota,Davison,16.8,6.2
"Jasper, Texas",Texas,Jasper,22.1,10.1
"Claiborne, Tennessee",Tennessee,Claiborne,25.7,12.5
"Brazoria, Texas",Texas,Brazoria,15.9,5.0
"Giles, Tennessee",Tennessee,Giles,22.2,11.1
"Weakley, Tennessee",Tennessee,Weakley,22.0,10.9
"Coke, Texas",Texas,Coke,17.3,9.0
"Oglala Lakota, South Dakota",South Dakota,Oglala Lakota,38.8,11.3
"Galveston, Texas",Texas,Galveston,17.1,6.1
"Monroe, Tennessee",Tennessee,Monroe,25.5,12.8
"Kaufman, Texas",Texas,Kaufman,18.0,6.3
"Stewart, Tennessee",Tennessee,Stewart,22.1,10.8
"Fannin, Texas",Texas,Fannin,19.7,8.3
"Grayson, Texas",Texas,Grayson,18.4,7.8
"Pickett, Tennessee",Tennessee,Pickett,25.2,14.9
"Jim Wells, Texas",Texas,Jim Wells,16.4,6.2
"Callahan, Texas",Texas,Callahan,18.3,8.6
"Maury, Tennessee",Tennessee,Maury,20.8,8.7
"Jack, Texas",Texas,Jack,21.7,8.6
"Jerauld, South Dakota",South Dakota,Jerauld,15.3,6.4
"Lake, South Dakota",South Dakota,Lake,15.7,6.3
"Falls, Texas",Texas,Falls,21.6,9.2
"Bastrop, Texas",Texas,Bastrop,16.8,6.6
"Lavaca, Texas",Texas,Lavaca,17.7,8.3
"Goliad, Texas",Texas,Goliad,15.6,7.6
"Spink, South Dakota",South Dakota,Spink,16.8,6.5
"Unicoi, Tennessee",Tennessee,Unicoi,23.7,12.5
"Hand, South Dakota",South Dakota,Hand,14.9,6.4
"Overton, Tennessee",Tennessee,Overton,25.3,13.0
"Dimmit, Texas",Texas,Dimmit,18.7,8.0
"Wilson, Tennessee",Tennessee,Wilson,18.4,7.7
"Jefferson, Texas",Texas,Jefferson,18.8,7.2
"Grundy, Tennessee",Tennessee,Grundy,26.0,14.0
"Sanborn, South Dakota",South Dakota,Sanborn,17.3,6.2
"Glasscock, Texas",Texas,Glasscock,18.0,7.1
"Grainger, Tennessee",Tennessee,Grainger,25.5,12.8
"Bandera, Texas",Texas,Bandera,16.2,8.7
"Lee, Texas",Texas,Lee,18.4,7.9
"Obion, Tennessee",Tennessee,Obion,25.2,12.5
"Johnson, Texas",Texas,Johnson,18.6,7.0
"Day, South Dakota",South Dakota,Day,19.1,8.0
"Guadalupe, Texas",Texas,Guadalupe,14.6,5.2
"Henry, Tennessee",Tennessee,Henry,25.0,12.8
"Hardeman, Tennessee",Tennessee,Hardeman,26.7,12.2
"Cherokee, Texas",Texas,Cherokee,20.0,8.7
"Meigs, Tennessee",Tennessee,Meigs,24.8,12.2
"Hutchinson, Texas",Texas,Hutchinson,19.0,7.8
"Calhoun, Texas",Texas,Calhoun,17.2,7.0
"Crockett, Tennessee",Tennessee,Crockett,23.9,11.5
"McPherson, South Dakota",South Dakota,McPherson,17.3,8.4
"Hamilton, Texas",Texas,Hamilton,18.9,9.8
"White, Tennessee",Tennessee,White,25.2,12.7
"Baylor, Texas",Texas,Baylor,17.0,8.4
"Bailey, Texas",Texas,Bailey,15.2,5.5
"Floyd, Texas",Texas,Floyd,16.2,6.9
"Benton, Tennessee",Tennessee,Benton,25.8,13.9
"Kingsbury, South Dakota",South Dakota,Kingsbury,16.0,6.5
"Clay, South Dakota",South Dakota,Clay,14.6,4.3
"Mellette, South Dakota",South Dakota,Mellette,31.5,12.1
"Custer, South Dakota",South Dakota,Custer,16.1,7.6
"Montgomery, Tennessee",Tennessee,Montgomery,19.8,6.7
"Jeff Davis, Texas",Texas,Jeff Davis,14.7,8.4
"Dyer, Tennessee",Tennessee,Dyer,23.5,11.1
"Corson, South Dakota",South Dakota,Corson,32.8,11.0
"Coleman, Texas",Texas,Coleman,17.9,9.2
"Gregg, Texas",Texas,Gregg,19.1,8.0
"Bedford, Tennessee",Tennessee,Bedford,24.3,10.0
"Harris, Texas",Texas,Harris,15.8,5.2
"Hamblen, Tennessee",Tennessee,Hamblen,23.5,11.2
"Atascosa, Texas",Texas,Atascosa,16.1,6.0
"Blount, Tennessee",Tennessee,Blount,21.5,9.9
"Madison, Tennessee",Tennessee,Madison,20.3,9.5
"Carson, Texas",Texas,Carson,16.0,7.3
"Rhea, Tennessee",Tennessee,Rhea,23.9,11.8
"Collin, Texas",Texas,Collin,12.7,4.4
"Minnehaha, South Dakota",South Dakota,Minnehaha,15.8,5.0
"Fisher, Texas",Texas,Fisher,16.4,8.1
"Gaines, Texas",Texas,Gaines,20.0,6.6
"Kleberg, Texas",Texas,Kleberg,14.3,5.1
"Houston, Texas",Texas,Houston,22.8,10.7
"Dallam, Texas",Texas,Dallam,17.9,6.2
"Gillespie, Texas",Texas,Gillespie,14.0,7.7
"Williamson, Tennessee",Tennessee,Williamson,13.3,5.7
"Comanche, Texas",Texas,Comanche,16.1,7.8
"Marshall, Tennessee",Tennessee,Marshall,23.4,10.3
"Hall, Texas",Texas,Hall,19.5,10.3
"Anderson, Texas",Texas,Anderson,21.9,7.9
"Hancock, Tennessee",Tennessee,Hancock,28.1,15.3
"Freestone, Texas",Texas,Freestone,20.2,9.1
"Hamlin, South Dakota",South Dakota,Hamlin,16.8,5.6
"Hale, Texas",Texas,Hale,16.8,5.9
"Decatur, Tennessee",Tennessee,Decatur,23.9,13.1
"Jim Hogg, Texas",Texas,Jim Hogg,17.0,6.9
"Bowie, Texas",Texas,Bowie,20.2,8.2
"Miner, South Dakota",South Dakota,Miner,16.8,6.7
"Humphreys, Tennessee",Tennessee,Humphreys,23.9,11.5
"Clay, Tennessee",Tennessee,Clay,26.0,15.3
"DeKalb, Tennessee",Tennessee,DeKalb,24.1,11.5
"Gray, Texas",Texas,Gray,20.1,8.2
"Cooke, Texas",Texas,Cooke,17.6,7.7
"Childress, Texas",Texas,Childress,18.7,6.6
"Andrews, Texas",Texas,Andrews,17.4,5.4
"Lincoln, Tennessee",Tennessee,Lincoln,22.9,11.3
"Meade, South Dakota",South Dakota,Meade,15.7,5.4
"Ellis, Texas",Texas,Ellis,16.6,5.9
"Polk, Tennessee",Tennessee,Polk,23.6,12.4
"Denton, Texas",Texas,Denton,13.6,4.5
"Crane, Texas",Texas,Crane,15.4,5.3
"Marion, Tennessee",Tennessee,Marion,25.0,11.9
"Fayette, Texas",Texas,Fayette,16.6,8.7
"Carroll, Tennessee",Tennessee,Carroll,22.9,11.6
"Morgan, Tennessee",Tennessee,Morgan,27.6,13.1
"Cannon, Tennessee",Tennessee,Cannon,23.6,11.1
"Cass, Texas",Texas,Cass,21.2,10.6
"Culberson, Texas",Texas,Culberson,18.9,9.0
"Franklin, Texas",Texas,Franklin,15.6,7.3
"Aransas, Texas",Texas,Aransas,19.0,10.0
"Hamilton, Tennessee",Tennessee,Hamilton,18.7,8.2
"Cottle, Texas",Texas,Cottle,21.0,11.2
"Pennington, South Dakota",South Dakota,Pennington,18.1,6.1
"Cocke, Tennessee",Tennessee,Cocke,26.4,14.0
"Coryell, Texas",Texas,Coryell,19.5,6.0
"Hunt, Texas",Texas,Hunt,19.4,7.9
"Armstrong, Texas",Texas,Armstrong,16.4,8.2
"Faulk, South Dakota",South Dakota,Faulk,15.6,6.8
"Lyman, South Dakota",South Dakota,Lyman,23.0,8.1
"Lake, Tennessee",Tennessee,Lake,30.5,12.7
"Brooks, Texas",Texas,Brooks,17.7,7.9
"McCook, South Dakota",South Dakota,McCook,16.8,6.2
"Hudspeth, Texas",Texas,Hudspeth,20.8,7.6
"Putnam, Tennessee",Tennessee,Putnam,21.6,9.6
"Cameron, Texas",Texas,Cameron,15.7,6.5
"Frio, Texas",Texas,Frio,18.2,5.7
"Kendall, Texas",Texas,Kendall,13.2,5.7
"Blanco, Texas",Texas,Blanco,15.5,7.8
"Codington, South Dakota",South Dakota,Codington,17.7,6.4
"Edwards, Texas",Texas,Edwards,16.5,8.9
"Grant, South Dakota",South Dakota,Grant,16.5,6.4
"Cheatham, Tennessee",Tennessee,Cheatham,21.9,9.3
"Taylor, Texas",Texas,Taylor,16.0,6.3
"Roanoke, Virginia",Virginia,Roanoke,14.7,7.4
"Hampton, Virginia",Virginia,Hampton,18.4,7.0
"Accomack, Virginia",Virginia,Accomack,20.1,10.7
"Spotsylvania, Virginia",Virginia,Spotsylvania,15.8,6.4
"Leon, Texas",Texas,Leon,20.3,10.6
"Panola, Texas",Texas,Panola,20.5,9.3
"Midland, Texas",Texas,Midland,14.6,4.6
"Red River, Texas",Texas,Red River,21.4,11.1
"Tarrant, Texas",Texas,Tarrant,15.1,5.6
"Wheeler, Texas",Texas,Wheeler,19.3,8.9
"Isle of Wight, Virginia",Virginia,Isle of Wight,17.8,8.1
"Alexandria, Virginia",Virginia,Alexandria,12.5,4.2
"Windsor, Vermont",Vermont,Windsor,15.0,7.7
"Davis, Utah",Utah,Davis,8.1,4.1
"Limestone, Texas",Texas,Limestone,20.7,9.2
"Harrisonburg, Virginia",Virginia,Harrisonburg,16.7,5.9
"Nottoway, Virginia",Virginia,Nottoway,21.9,9.9
"Zapata, Texas",Texas,Zapata,18.3,6.9
"Roberts, Texas",Texas,Roberts,16.8,7.9
"Fredericksburg, Virginia",Virginia,Fredericksburg,15.7,5.7
"Swisher, Texas",Texas,Swisher,19.5,8.2
"Washington, Vermont",Vermont,Washington,14.9,7.1
"Frederick, Virginia",Virginia,Frederick,16.2,7.1
"Milam, Texas",Texas,Milam,18.9,8.8
"Potter, Texas",Texas,Potter,20.3,7.4
"Uintah, Utah",Utah,Uintah,14.0,6.4
"Trinity, Texas",Texas,Trinity,21.3,11.1
"Arlington, Virginia",Virginia,Arlington,9.2,3.3
"Northumberland, Virginia",Virginia,Northumberland,15.0,10.1
"Winchester, Virginia",Virginia,Winchester,17.0,7.3
"Goochland, Virginia",Virginia,Goochland,14.5,7.2
"Parmer, Texas",Texas,Parmer,17.0,6.5
"Rockbridge, Virginia",Virginia,Rockbridge,18.3,10.1
"Buchanan, Virginia",Virginia,Buchanan,26.8,14.5
"Alleghany, Virginia",Virginia,Alleghany,20.7,11.2
"Salt Lake, Utah",Utah,Salt Lake,9.5,4.4
"Newton, Texas",Texas,Newton,23.9,11.1
"Amelia, Virginia",Virginia,Amelia,19.5,9.2
"Upton, Texas",Texas,Upton,17.1,6.4
"Washington, Texas",Texas,Washington,16.3,7.8
"Orleans, Vermont",Vermont,Orleans,19.5,9.2
"Fluvanna, Virginia",Virginia,Fluvanna,15.5,7.0
"Henry, Virginia",Virginia,Henry,21.1,11.5
"Amherst, Virginia",Virginia,Amherst,19.0,9.5
"Salem, Virginia",Virginia,Salem,16.7,7.6
"Wise, Texas",Texas,Wise,18.3,7.4
"Navarro, Texas",Texas,Navarro,19.8,8.3
"Shackelford, Texas",Texas,Shackelford,17.3,8.4
"Appomattox, Virginia",Virginia,Appomattox,19.1,9.2
"Franklin, Virginia",Virginia,Franklin,19.2,10.0
"Lexington, Virginia",Virginia,Lexington,15.0,6.2
"Lancaster, Virginia",Virginia,Lancaster,14.9,10.1
"Rich, Utah",Utah,Rich,10.7,6.2
"Polk, Texas",Texas,Polk,22.5,9.3
"Wayne, Utah",Utah,Wayne,10.8,7.0
"Albemarle, Virginia",Virginia,Albemarle,13.3,6.0
"Robertson, Texas",Texas,Robertson,18.5,8.1
"Piute, Utah",Utah,Piute,11.4,8.3
"Williamsburg, Virginia",Virginia,Williamsburg,12.7,5.7
"Charlottesville, Virginia",Virginia,Charlottesville,16.2,5.9
"Daggett, Utah",Utah,Daggett,10.3,6.6
"Real, Texas",Texas,Real,19.0,11.1
"Roanoke City, Virginia",Virginia,Roanoke City,22.0,9.0
"Wood, Texas",Texas,Wood,18.1,9.7
"Maverick, Texas",Texas,Maverick,17.6,6.3
"Runnels, Texas",Texas,Runnels,17.5,8.0
"Lynn, Texas",Texas,Lynn,18.8,8.1
"Uvalde, Texas",Texas,Uvalde,15.7,6.3
"Emporia, Virginia",Virginia,Emporia,23.4,11.9
"McMullen, Texas",Texas,McMullen,12.4,6.0
"Southampton, Virginia",Virginia,Southampton,19.2,9.2
"Prince George, Virginia",Virginia,Prince George,18.8,6.6
"Newport News, Virginia",Virginia,Newport News,18.2,6.7
"Bedford, Virginia",Virginia,Bedford,16.6,8.4
"Liberty, Texas",Texas,Liberty,21.8,7.9
"Radford, Virginia",Virginia,Radford,18.0,6.7
"Franklin, Vermont",Vermont,Franklin,17.3,7.6
"Schleicher, Texas",Texas,Schleicher,14.8,6.1
"Highland, Virginia",Virginia,Highland,17.0,11.1
"Patrick, Virginia",Virginia,Patrick,20.2,11.3
"Loudoun, Virginia",Virginia,Loudoun,10.3,3.9
"Pittsylvania, Virginia",Virginia,Pittsylvania,21.0,10.6
"Greensville, Virginia",Virginia,Greensville,23.6,8.8
"Willacy, Texas",Texas,Willacy,19.0,7.0
"Travis, Texas",Texas,Travis,12.6,4.0
"Martinsville, Virginia",Virginia,Martinsville,20.8,9.9
"Rockingham, Virginia",Virginia,Rockingham,17.2,8.3
"Stafford, Virginia",Virginia,Stafford,13.7,5.0
"Moore, Texas",Texas,Moore,17.4,5.9
"Starr, Texas",Texas,Starr,20.3,7.4
"Nolan, Texas",Texas,Nolan,17.8,7.7
"Grand Isle, Vermont",Vermont,Grand Isle,15.4,7.0
"Reagan, Texas",Texas,Reagan,15.6,5.0
"Poquoson, Virginia",Virginia,Poquoson,14.5,6.7
"Walker, Texas",Texas,Walker,18.6,6.7
"San Patricio, Texas",Texas,San Patricio,16.4,6.2
"Williamson, Texas",Texas,Williamson,12.1,4.5
"Throckmorton, Texas",Texas,Throckmorton,17.3,9.7
"Smyth, Virginia",Virginia,Smyth,22.3,11.2
"Somervell, Texas",Texas,Somervell,18.2,8.1
"Nacogdoches, Texas",Texas,Nacogdoches,18.5,7.6
"Terry, Texas",Texas,Terry,19.5,7.6
"Staunton, Virginia",Virginia,Staunton,16.9,8.0
"Oldham, Texas",Texas,Oldham,17.9,7.1
"Yoakum, Texas",Texas,Yoakum,17.4,6.0
"Grayson, Virginia",Virginia,Grayson,22.1,12.0
"Warren, Virginia",Virginia,Warren,19.0,8.1
"Carbon, Utah",Utah,Carbon,12.2,6.5
"Richmond City, Virginia",Virginia,Richmond City,17.8,7.1
"Lubbock, Texas",Texas,Lubbock,15.1,5.6
"Refugio, Texas",Texas,Refugio,16.1,7.4
"Pecos, Texas",Texas,Pecos,17.2,5.8
"Stonewall, Texas",Texas,Stonewall,18.0,9.8
"Tom Green, Texas",Texas,Tom Green,15.9,5.8
"Reeves, Texas",Texas,Reeves,17.1,5.0
"Washington, Virginia",Virginia,Washington,18.9,10.2
"Cache, Utah",Utah,Cache,9.1,4.3
"Virginia Beach, Virginia",Virginia,Virginia Beach,15.5,5.8
"Petersburg, Virginia",Virginia,Petersburg,21.4,9.2
"Cumberland, Virginia",Virginia,Cumberland,20.2,10.0
"Wasatch, Utah",Utah,Wasatch,8.2,4.3
"Mecklenburg, Virginia",Virginia,Mecklenburg,20.0,10.8
"Orange, Vermont",Vermont,Orange,16.1,8.0
"Shenandoah, Virginia",Virginia,Shenandoah,17.9,9.2
"Culpeper, Virginia",Virginia,Culpeper,17.1,7.3
"San Jacinto, Texas",Texas,San Jacinto,20.6,10.3
"Richmond, Virginia",Virginia,Richmond,20.6,9.5
"Prince William, Virginia",Virginia,Prince William,13.7,4.8
"Brunswick, Virginia",Virginia,Brunswick,21.8,10.0
"Emery, Utah",Utah,Emery,11.7,6.8
"Tazewell, Virginia",Virginia,Tazewell,21.8,11.3
"Manassas Park, Virginia",Virginia,Manassas Park,15.2,4.6
"Loving, Texas",Texas,Loving,20.2,6.9
"Dinwiddie, Virginia",Virginia,Dinwiddie,20.8,8.7
"James City, Virginia",Virginia,James City,12.0,6.5
"San Saba, Texas",Texas,San Saba,18.6,8.7
"Sutton, Texas",Texas,Sutton,14.9,6.1
"Lamoille, Vermont",Vermont,Lamoille,16.2,7.1
"Motley, Texas",Texas,Motley,16.0,8.9
"Middlesex, Virginia",Virginia,Middlesex,17.6,10.2
"Utah, Utah",Utah,Utah,6.3,3.6
"Norfolk, Virginia",Virginia,Norfolk,18.2,6.2
"Galax, Virginia",Virginia,Galax,23.0,11.8
"Tooele, Utah",Utah,Tooele,11.0,4.9
"Lipscomb, Texas",Texas,Lipscomb,17.2,7.4
"Victoria, Texas",Texas,Victoria,17.2,6.3
"Summit, Utah",Utah,Summit,7.4,4.1
"Colonial Heights, Virginia",Virginia,Colonial Heights,17.3,8.1
"Adams, Washington",Washington,Adams,16.5,6.4
"Wythe, Virginia",Virginia,Wythe,20.2,10.3
"Rockwall, Texas",Texas,Rockwall,13.7,5.0
"Carroll, Virginia",Virginia,Carroll,21.2,11.0
"Benton, Washington",Washington,Benton,14.4,5.7
"Ferry, Washington",Washington,Ferry,19.8,10.5
"Essex, Vermont",Vermont,Essex,20.7,10.6
"Morris, Texas",Texas,Morris,20.0,9.6
"Morgan, Utah",Utah,Morgan,8.8,4.5
"Wilbarger, Texas",Texas,Wilbarger,20.3,9.0
"New Kent, Virginia",Virginia,New Kent,17.3,7.2
"Shelby, Texas",Texas,Shelby,21.7,9.8
"Russell, Virginia",Virginia,Russell,23.9,12.3
"Palo Pinto, Texas",Texas,Palo Pinto,19.6,9.1
"Prince Edward, Virginia",Virginia,Prince Edward,18.1,7.5
"Sevier, Utah",Utah,Sevier,12.3,7.0
"York, Virginia",Virginia,York,13.5,5.7
"Floyd, Virginia",Virginia,Floyd,18.8,9.7
"Caroline, Virginia",Virginia,Caroline,19.1,7.8
"Portsmouth, Virginia",Virginia,Portsmouth,20.3,7.8
